Rk,Player,Season,Age,Tm,Lg,WS,VORP,BPM,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
203,Paul Pierce\piercpa01,2007-08,30,BOS,NBA,12.4,4.9,4.7,80,80,35.9,6.4,13.7,4.6,9.2,1.8,4.6,5.1,6.1,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.6,.464,.499,.392,.529,.843,.599
204,Charles Barkley\barklch01,1991-92,28,PHI,NBA,12.3,6.9,7.4,75,75,38.4,8.3,15.0,7.9,13.2,0.4,1.8,6.1,8.7,3.6,7.5,11.1,4.1,1.8,0.6,3.1,2.6,23.1,.552,.597,.234,.567,.695,.612
205,Dirk Nowitzki\nowitdi01,2009-10,31,DAL,NBA,12.3,3.5,2.6,81,80,37.5,8.9,18.5,8.3,17.0,0.6,1.5,6.6,7.2,1.0,6.7,7.7,2.7,0.9,1.0,1.8,2.6,25.0,.481,.487,.421,.498,.915,.578
206,Scottie Pippen\pippesc01,1995-96,30,CHI,NBA,12.3,6.3,6.8,77,77,36.7,7.3,15.8,5.4,10.6,1.9,5.2,2.9,4.2,2.0,4.5,6.4,5.9,1.7,0.7,2.7,2.6,19.4,.463,.507,.374,.525,.679,.551
207,Kevin Durant\duranke01,2011-12,23,OKC,NBA,12.2,4.6,5.2,66,66,38.6,9.7,19.7,7.7,14.4,2.0,5.2,6.5,7.6,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,.496,.535,.387,.547,.860,.610
208,Blake Griffin\griffbl01,2013-14,24,LAC,NBA,12.2,4.8,4.6,80,80,35.8,9.0,17.0,8.8,16.4,0.2,0.6,6.0,8.4,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,.528,.537,.273,.533,.715,.583
209,Kevin Johnson\johnske02,1988-89,22,PHO,NBA,12.2,4.5,3.5,81,81,39.2,7.0,13.9,7.0,13.7,0.0,0.3,6.3,7.1,0.6,3.6,4.2,12.2,1.7,0.3,4.0,2.8,20.4,.505,.514,.091,.506,.882,.597
210,Tracy McGrady\mcgratr01,2000-01,21,ORL,NBA,12.2,5.9,5.6,77,77,40.1,10.2,22.4,9.5,20.2,0.8,2.2,5.6,7.6,2.5,5.0,7.5,4.6,1.5,1.5,2.6,2.1,26.8,.457,.468,.355,.474,.733,.521
211,Chris Mullin\mullich01,1990-91,27,GSW,NBA,12.2,5.4,4.5,82,82,40.4,9.5,17.7,9.0,16.0,0.5,1.6,6.3,7.1,1.7,3.7,5.4,4.0,2.1,0.8,3.0,2.1,25.7,.536,.560,.301,.550,.884,.618
212,Chris Paul\paulch01,2013-14,28,LAC,NBA,12.2,5.2,7.4,62,62,35.0,6.5,14.0,5.3,10.6,1.3,3.4,4.8,5.6,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1,.467,.498,.368,.511,.855,.580
213,Dominique Wilkins\wilkido01,1986-87,27,ATL,NBA,12.2,5.2,4.9,79,79,37.6,10.5,22.6,10.1,21.3,0.4,1.3,7.7,9.4,2.7,3.6,6.3,3.3,1.5,0.6,2.7,1.9,29.0,.463,.474,.292,.472,.818,.543
214,Sam Cassell\cassesa01,2003-04,34,MIN,NBA,12.1,4.5,4.3,81,81,35.0,7.7,15.7,6.7,13.4,0.9,2.3,3.6,4.1,0.5,2.8,3.3,7.3,1.3,0.2,2.7,3.0,19.8,.488,.504,.398,.517,.873,.566
215,Magic Johnson\johnsma02,1985-86,26,LAL,NBA,12.1,5.2,5.9,72,70,35.8,6.7,12.8,6.6,12.2,0.1,0.6,5.3,6.0,1.2,4.7,5.9,12.6,1.6,0.2,3.8,1.8,18.8,.526,.541,.233,.532,.871,.610
216,Bernard King\kingbe01,1983-84,27,NYK,NBA,12.1,3.7,3.6,77,76,34.6,10.3,18.1,10.3,18.0,0.0,0.1,5.7,7.3,1.6,3.5,5.1,2.1,1.0,0.2,2.6,3.5,26.3,.572,.573,.000,.572,.779,.619
217,Damian Lillard\lillada01,2018-19,28,POR,NBA,12.1,5.4,5.5,80,80,35.5,8.5,19.2,5.6,11.1,3.0,8.0,5.9,6.4,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,25.8,.444,.499,.369,.522,.912,.588
218,David Robinson\robinda01,2000-01,35,SAS,NBA,12.1,4.5,5.5,80,80,29.6,5.0,10.3,5.0,10.3,0.0,0.0,4.4,5.9,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4,.486,.487,.000,.486,.747,.559
219,Charles Barkley\barklch01,1986-87,23,PHI,NBA,12.0,7.7,9.2,68,62,40.3,8.2,13.8,7.9,12.3,0.3,1.5,6.3,8.3,5.7,8.9,14.6,4.9,1.8,1.5,4.7,3.7,23.0,.594,.643,.202,.606,.761,.660
220,Kevin Durant\duranke01,2010-11,22,OKC,NBA,12.0,3.7,2.9,78,78,38.9,9.1,19.7,7.3,14.4,1.9,5.3,7.6,8.7,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,.462,.504,.350,.509,.880,.589
221,Kevin Durant\duranke01,2016-17,28,GSW,NBA,12.0,5.2,8.0,62,62,33.4,8.9,16.5,7.0,11.5,1.9,5.0,5.4,6.2,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,.537,.608,.375,.594,.875,.651
222,Tracy McGrady\mcgratr01,2004-05,25,HOU,NBA,12.0,7.0,6.8,78,78,40.8,9.2,21.3,7.3,15.7,1.8,5.6,5.5,7.1,0.9,5.3,6.2,5.7,1.7,0.7,2.6,2.1,25.7,.431,.468,.326,.473,.774,.526
223,Reggie Miller\millere01,1997-98,32,IND,NBA,12.0,4.4,4.3,81,81,34.5,6.4,13.3,4.3,8.6,2.0,4.7,4.7,5.4,0.6,2.3,2.9,2.1,1.0,0.1,1.6,1.8,19.5,.477,.504,.429,.553,.868,.619
224,Giannis Antetokounmpo\antetgi01,2017-18,23,MIL,NBA,11.9,5.4,5.8,75,75,36.7,9.9,18.7,9.3,16.8,0.6,1.9,6.5,8.5,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9,.529,.554,.307,.545,.760,.598
225,Paul George\georgpa01,2018-19,28,OKC,NBA,11.9,5.3,5.5,77,77,36.9,9.2,21.0,5.4,11.1,3.8,9.8,5.9,7.0,1.4,6.8,8.2,4.1,2.2,0.4,2.7,2.8,28.0,.438,.484,.386,.529,.839,.583
226,Moses Malone\malonmo01,1979-80,24,HOU,NBA,11.9,3.8,2.8,82,,38.3,9.5,18.9,9.5,18.8,0.0,0.1,6.9,9.5,7.0,7.5,14.5,1.8,1.0,1.3,3.7,2.6,25.8,.502,.504,.000,.502,.719,.560
227,Moses Malone\malonmo01,1984-85,29,PHI,NBA,11.9,2.6,1.5,79,79,37.4,7.6,16.3,7.6,16.2,0.0,0.0,9.3,11.4,4.9,8.2,13.1,1.6,0.8,1.6,3.6,2.7,24.6,.469,.470,.000,.469,.815,.577
228,Vince Carter\cartevi01,1999-00,23,TOR,NBA,11.8,5.2,4.6,82,82,38.1,9.6,20.7,8.5,17.8,1.2,2.9,5.3,6.7,1.8,4.0,5.8,3.9,1.3,1.1,2.2,3.2,25.7,.465,.475,.403,.493,.791,.543
229,Kevin Garnett\garneke01,2000-01,24,MIN,NBA,11.8,6.2,5.7,81,81,39.5,8.7,18.2,8.5,17.4,0.2,0.8,4.4,5.8,2.7,8.7,11.4,5.0,1.4,1.8,2.8,2.5,22.0,.477,.486,.288,.484,.764,.531
230,Allen Iverson\iversal01,2000-01,25,PHI,NBA,11.8,5.1,4.8,71,71,42.0,10.7,25.5,9.4,21.2,1.4,4.3,8.2,10.1,0.7,3.1,3.8,4.6,2.5,0.3,3.3,2.1,31.1,.420,.441,.320,.447,.814,.518
231,Nikola Jokić\jokicni01,2018-19,23,DEN,NBA,11.8,7.3,9.5,80,80,31.3,7.7,15.1,6.7,11.7,1.0,3.4,3.6,4.4,2.9,8.0,10.8,7.3,1.4,0.7,3.1,2.9,20.1,.511,.569,.307,.545,.821,.589
232,DeAndre Jordan\jordade01,2016-17,28,LAC,NBA,11.8,3.9,4.1,81,81,31.7,5.1,7.1,5.1,7.1,0.0,0.0,2.5,5.2,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7,.714,.717,.000,.714,.482,.673
233,Scottie Pippen\pippesc01,1994-95,29,CHI,NBA,11.8,7.4,7.8,79,79,38.2,8.0,16.7,6.6,12.7,1.4,4.0,4.0,5.6,2.2,5.9,8.1,5.2,2.9,1.1,3.4,3.0,21.4,.480,.523,.345,.522,.716,.559
234,Brad Daugherty\daughbr01,1991-92,26,CLE,NBA,11.7,4.7,5.0,73,73,36.2,7.9,13.8,7.9,13.8,0.0,0.0,5.7,7.3,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.5,.570,.571,.000,.570,.777,.629
235,Clyde Drexler\drexlcl01,1994-95,32,TOT,NBA,11.7,5.9,6.5,76,75,35.9,7.5,16.3,5.6,10.9,1.9,5.4,4.8,5.8,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8,.461,.511,.360,.521,.824,.577
236,Tim Hardaway\hardati01,1997-98,31,MIA,NBA,11.7,5.1,4.6,81,81,37.4,6.9,16.0,5.0,10.5,1.9,5.5,3.2,4.1,0.6,3.1,3.7,8.3,1.7,0.2,2.8,2.5,18.9,.431,.472,.351,.490,.781,.530
237,Grant Hill\hillgr01,1995-96,23,DET,NBA,11.7,5.8,5.1,80,80,40.8,7.1,15.3,7.0,14.9,0.1,0.3,6.1,8.1,1.6,8.2,9.8,6.9,1.3,0.6,3.3,3.0,20.2,.462,.468,.192,.464,.751,.537
238,Shawn Kemp\kempsh01,1993-94,24,SEA,NBA,11.7,5.6,6.5,79,73,32.9,6.7,12.5,6.7,12.5,0.0,0.1,4.6,6.2,3.9,6.8,10.8,2.6,1.8,2.1,3.3,3.9,18.1,.538,.540,.250,.539,.741,.593
239,Sidney Moncrief\moncrsi01,1985-86,28,MIL,NBA,11.7,4.6,5.1,73,72,35.2,6.4,13.2,6.0,11.8,0.5,1.4,6.8,7.9,1.6,3.0,4.6,4.9,1.4,0.2,2.4,2.4,20.2,.489,.509,.320,.506,.859,.604
240,Gary Payton\paytoga01,1994-95,26,SEA,NBA,11.7,5.0,4.5,82,82,36.8,8.4,16.4,7.5,13.6,0.9,2.8,3.0,4.2,1.3,2.1,3.4,7.1,2.5,0.2,2.5,2.5,20.6,.509,.553,.302,.535,.716,.564
241,Clyde Drexler\drexlcl01,1989-90,27,POR,NBA,11.6,6.6,7.9,73,73,36.8,9.2,18.6,8.8,17.1,0.4,1.5,4.6,5.9,2.8,4.1,6.9,5.9,2.0,0.7,2.6,3.0,23.3,.494,.512,.283,.505,.774,.551
242,Kevin Garnett\garneke01,1999-00,23,MIN,NBA,11.6,6.6,6.1,81,81,40.0,9.4,18.8,9.0,17.8,0.4,1.0,3.8,5.0,2.8,9.0,11.8,5.0,1.5,1.6,3.3,2.5,22.9,.497,.504,.370,.507,.765,.545
243,Kevin Johnson\johnske02,1989-90,23,PHO,NBA,11.6,4.0,3.7,74,74,37.6,7.8,15.7,7.7,15.1,0.1,0.6,6.8,8.1,0.6,3.1,3.6,11.4,1.3,0.2,3.6,1.9,22.5,.499,.510,.195,.502,.838,.585
244,Kyle Lowry\lowryky01,2015-16,29,TOR,NBA,11.6,6.3,6.8,77,77,37.0,6.6,15.6,3.9,8.5,2.8,7.1,5.2,6.4,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,21.2,.427,.461,.388,.516,.811,.578
245,Steve Nash\nashst01,2002-03,28,DAL,NBA,11.6,3.7,3.3,82,82,33.1,6.3,13.6,5.0,10.3,1.4,3.3,3.8,4.1,0.8,2.1,2.9,7.3,1.0,0.1,2.3,1.6,17.7,.465,.482,.413,.515,.909,.576
246,Ben Wallace\wallabe01,2001-02,27,DET,NBA,11.6,5.9,5.9,80,80,36.5,3.2,6.0,3.2,6.0,0.0,0.0,1.2,2.9,4.0,9.0,13.0,1.4,1.7,3.5,0.9,2.2,7.6,.531,.535,.000,.531,.423,.522
247,Russell Westbrook\westbru01,2012-13,24,OKC,NBA,11.6,5.1,5.0,82,82,34.9,8.2,18.7,7.0,15.1,1.2,3.7,5.6,7.0,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,23.2,.438,.466,.323,.470,.800,.532
248,Gus Williams\willigu01,1979-80,26,SEA,NBA,11.6,4.5,4.1,82,,36.2,9.0,18.7,8.9,18.3,0.1,0.4,4.0,5.1,1.5,1.8,3.4,4.8,2.4,0.5,2.2,2.0,22.1,.482,.489,.194,.484,.788,.529
249,Gilbert Arenas\arenagi01,2004-05,23,WAS,NBA,11.5,4.9,4.0,80,80,40.9,8.2,19.0,5.6,12.0,2.6,7.0,6.5,8.0,1.0,3.7,4.7,5.1,1.7,0.3,3.0,3.1,25.5,.431,.469,.365,.498,.814,.565
250,Kevin Durant\duranke01,2018-19,30,GSW,NBA,11.5,4.3,4.3,78,78,34.6,9.2,17.7,7.5,12.8,1.8,5.0,5.7,6.5,0.4,5.9,6.4,5.9,0.7,1.1,2.9,2.0,26.0,.521,.587,.353,.571,.885,.631
251,Marc Gasol\gasolma01,2012-13,28,MEM,NBA,11.5,5.7,6.1,80,80,35.0,5.4,10.9,5.4,10.7,0.0,0.2,3.4,4.0,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,14.1,.494,.501,.071,.494,.848,.559
252,Marques Johnson\johnsma01,1979-80,23,MIL,NBA,11.5,4.8,5.1,77,,34.9,8.9,16.5,8.9,16.3,0.0,0.1,3.8,4.8,2.8,4.5,7.4,3.5,1.3,0.9,2.4,2.2,21.7,.544,.546,.222,.545,.791,.585
253,DeAndre Jordan\jordade01,2015-16,27,LAC,NBA,11.5,3.5,3.4,77,77,33.7,4.6,6.6,4.6,6.6,0.0,0.0,3.5,8.0,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,.703,.704,.000,.703,.430,.628
254,Tracy McGrady\mcgratr01,2001-02,22,ORL,NBA,11.5,5.9,6.0,76,76,38.3,9.4,20.9,8.1,17.1,1.4,3.7,5.5,7.3,2.0,5.9,7.9,5.3,1.6,1.0,2.5,1.8,25.6,.451,.470,.364,.483,.748,.532
255,Dirk Nowitzki\nowitdi01,2003-04,25,DAL,NBA,11.5,4.0,3.4,77,77,37.9,7.9,17.0,6.6,13.2,1.3,3.8,4.8,5.5,1.2,7.5,8.7,2.7,1.2,1.4,1.8,2.8,21.8,.462,.496,.341,.500,.877,.561
256,Gary Payton\paytoga01,1995-96,27,SEA,NBA,11.5,5.3,4.7,81,81,39.0,7.6,15.8,6.4,12.1,1.2,3.7,2.8,3.8,1.3,2.9,4.2,7.5,2.9,0.2,3.2,2.7,19.3,.484,.532,.328,.523,.748,.554
257,Chauncey Billups\billuch01,2006-07,30,DET,NBA,11.4,4.1,4.4,70,70,36.2,5.0,11.6,3.4,7.1,1.6,4.5,5.5,6.2,0.3,3.1,3.4,7.2,1.2,0.2,2.0,2.3,17.0,.427,.479,.345,.494,.883,.591
258,Anthony Mason\masonan01,1996-97,30,CHH,NBA,11.4,5.2,4.5,73,73,43.1,5.9,11.3,5.9,11.3,0.0,0.0,4.4,5.9,2.5,8.8,11.4,5.7,1.0,0.5,2.3,2.8,16.2,.525,.526,.333,.525,.745,.585
259,Reggie Miller\millere01,1994-95,29,IND,NBA,11.4,4.3,4.3,81,81,32.9,6.2,13.5,3.8,7.7,2.4,5.8,4.7,5.3,0.4,2.2,2.6,3.0,1.2,0.2,1.9,1.9,19.6,.462,.498,.415,.552,.897,.620
260,Yao Ming\mingya01,2003-04,23,HOU,NBA,11.4,2.6,1.9,82,82,32.8,6.5,12.5,6.5,12.5,0.0,0.0,4.4,5.4,2.4,6.6,9.0,1.5,0.3,1.9,2.5,3.3,17.5,.522,.523,.000,.522,.809,.586
261,Dominique Wilkins\wilkido01,1990-91,31,ATL,NBA,11.4,5.2,4.7,81,81,38.0,9.5,20.2,8.5,17.2,1.0,3.1,5.9,7.1,3.2,5.8,9.0,3.3,1.5,0.8,2.5,1.9,25.9,.470,.492,.341,.495,.829,.555
262,Buck Williams\willibu01,1982-83,22,NJN,NBA,11.4,3.9,3.3,82,82,36.1,6.5,11.1,6.5,11.1,0.0,0.0,4.0,6.4,4.5,8.1,12.5,1.5,1.1,1.3,3.0,3.3,17.0,.588,.590,.000,.588,.620,.611
263,Kobe Bryant\bryanko01,2000-01,22,LAL,NBA,11.3,4.4,4.2,68,68,40.9,10.3,22.2,9.4,19.3,0.9,2.9,7.0,8.2,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5,.464,.489,.305,.484,.853,.552
264,Jason Kidd\kiddja01,2002-03,29,NJN,NBA,11.3,6.7,6.9,80,80,37.4,6.4,15.6,4.9,10.9,1.6,4.6,4.2,5.0,1.4,4.9,6.3,8.9,2.2,0.3,3.7,1.6,18.7,.414,.445,.341,.465,.841,.526
265,Mark Price\pricema01,1988-89,24,CLE,NBA,11.3,3.8,3.5,75,74,36.4,7.1,13.4,5.8,10.6,1.2,2.8,3.5,3.9,0.6,2.4,3.0,8.4,1.5,0.1,2.8,1.3,18.9,.526,.548,.441,.572,.901,.623
266,Deron Williams\willide01,2007-08,23,UTA,NBA,11.3,3.2,2.1,82,82,37.3,6.9,13.6,5.9,11.1,1.0,2.6,4.0,5.0,0.4,2.5,3.0,10.5,1.1,0.3,3.4,2.4,18.8,.507,.533,.395,.544,.803,.595
267,Kareem Abdul-Jabbar\abdulka01,1984-85,37,LAL,NBA,11.2,4.6,4.9,79,79,33.3,9.2,15.3,9.2,15.3,0.0,0.0,3.7,5.0,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0,.599,.600,.000,.599,.732,.628
268,Larry Bird\birdla01,1979-80,23,BOS,NBA,11.2,5.4,5.3,82,82,36.0,8.5,17.8,7.7,16.1,0.7,1.7,3.7,4.4,2.6,7.8,10.4,4.5,1.7,0.6,3.2,3.4,21.3,.474,.481,.406,.494,.836,.538
269,Tom Chambers\chambto01,1989-90,30,PHO,NBA,11.2,2.9,1.8,81,81,37.6,10.0,20.0,9.7,18.9,0.3,1.1,6.9,8.0,1.5,5.6,7.0,2.3,1.1,0.6,2.7,3.2,27.2,.501,.513,.279,.508,.861,.579
270,Tim Duncan\duncati01,2004-05,28,SAS,NBA,11.2,4.7,6.4,66,66,33.4,7.8,15.8,7.8,15.7,0.0,0.1,4.6,6.9,3.1,8.0,11.1,2.7,0.7,2.6,1.9,2.2,20.3,.496,.498,.333,.498,.670,.540
271,Marques Johnson\johnsma01,1980-81,24,MIL,NBA,11.2,5.1,5.9,76,,33.4,8.4,15.2,8.4,15.1,0.0,0.1,3.5,5.0,3.0,3.9,6.8,4.6,1.5,0.5,2.5,2.6,20.3,.552,.556,.000,.552,.706,.583
272,Shawn Kemp\kempsh01,1995-96,26,SEA,NBA,11.2,3.9,3.8,79,76,33.3,6.7,11.9,6.6,11.7,0.1,0.2,6.2,8.4,3.5,7.9,11.4,2.2,1.2,1.6,4.0,3.8,19.6,.561,.563,.417,.564,.742,.631
273,Sidney Moncrief\moncrsi01,1984-85,27,MIL,NBA,11.2,4.6,4.7,73,72,37.5,7.7,15.9,7.6,15.5,0.1,0.5,6.2,7.5,2.0,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7,.483,.489,.273,.487,.828,.565
274,Joakim Noah\noahjo01,2013-14,28,CHI,NBA,11.2,6.1,6.6,80,80,35.3,4.8,10.0,4.8,10.0,0.0,0.0,3.1,4.2,3.5,7.7,11.3,5.4,1.2,1.5,2.4,3.1,12.6,.475,.476,.000,.475,.737,.531
275,Hakeem Olajuwon\olajuha01,1989-90,27,HOU,NBA,11.2,6.3,5.9,82,82,38.1,9.8,19.6,9.8,19.5,0.0,0.1,4.7,6.5,3.6,10.4,14.0,2.9,2.1,4.6,3.9,3.8,24.3,.501,.502,.167,.501,.713,.541
276,Scottie Pippen\pippesc01,1993-94,28,CHI,NBA,11.2,7.2,8.3,72,72,38.3,8.7,17.8,7.8,15.0,0.9,2.7,3.8,5.7,2.4,6.3,8.7,5.6,2.9,0.8,3.2,3.2,22.0,.491,.522,.320,.515,.660,.544
277,Amar'e Stoudemire\stoudam01,2006-07,24,PHO,NBA,11.2,2.4,1.6,82,78,32.8,7.4,12.9,7.4,12.8,0.0,0.0,5.6,7.1,2.7,6.9,9.6,1.0,1.0,1.3,2.8,3.6,20.4,.575,.577,.000,.575,.781,.637
278,Isiah Thomas\thomais01,1984-85,23,DET,NBA,11.2,5.6,5.2,81,81,38.1,8.0,17.4,7.6,16.0,0.4,1.4,4.9,6.1,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2,.458,.476,.257,.468,.809,.529
279,LaMarcus Aldridge\aldrila01,2010-11,25,POR,NBA,11.1,3.5,2.4,81,81,39.6,8.7,17.5,8.7,17.2,0.0,0.3,4.3,5.5,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,.500,.505,.174,.501,.791,.549
280,Tim Duncan\duncati01,2007-08,31,SAS,NBA,11.1,4.5,4.7,78,78,34.0,7.5,15.1,7.5,15.1,0.0,0.1,4.3,5.9,3.0,8.3,11.3,2.8,0.7,1.9,2.3,2.4,19.3,.497,.498,.000,.497,.730,.546
281,Manu Ginóbili\ginobma01,2007-08,30,SAS,NBA,11.1,5.9,8.1,74,23,31.1,6.1,13.3,4.0,8.0,2.1,5.3,5.1,6.0,0.9,3.9,4.8,4.5,1.5,0.4,2.7,2.3,19.5,.460,.499,.401,.540,.860,.612
282,Draymond Green\greendr01,2015-16,25,GSW,NBA,11.1,5.5,5.8,81,81,34.7,5.0,10.1,3.7,6.9,1.2,3.2,2.8,4.1,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,14.0,.490,.537,.388,.551,.696,.587
283,Dirk Nowitzki\nowitdi01,2010-11,32,DAL,NBA,11.1,3.7,3.8,73,73,34.3,8.4,16.2,7.5,13.8,0.9,2.3,5.4,6.1,0.7,6.3,7.0,2.6,0.5,0.6,1.9,2.4,23.0,.517,.538,.393,.545,.892,.612
284,Anthony Davis\davisan02,2016-17,23,NOP,NBA,11.0,3.9,3.7,75,75,36.1,10.3,20.3,9.7,18.6,0.5,1.8,6.9,8.6,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0,.505,.524,.299,.518,.802,.580
285,Pau Gasol\gasolpa01,2009-10,29,LAL,NBA,11.0,4.5,5.4,65,65,37.0,7.0,13.0,7.0,12.9,0.0,0.1,4.4,5.6,3.7,7.6,11.3,3.4,0.6,1.7,2.2,2.3,18.3,.536,.539,.000,.536,.790,.593
286,Shaquille O'Neal\onealsh01,2004-05,32,MIA,NBA,11.0,4.7,5.6,73,73,34.1,9.0,15.0,9.0,15.0,0.0,0.0,4.8,10.5,3.5,6.9,10.4,2.7,0.5,2.3,2.8,3.6,22.9,.601,.601,,.601,.461,.583
287,Dwyane Wade\wadedw01,2004-05,23,MIA,NBA,11.0,4.8,4.4,77,77,38.6,8.2,17.1,8.0,16.5,0.2,0.6,7.5,9.9,1.4,3.7,5.2,6.8,1.6,1.1,4.2,3.0,24.1,.478,.485,.289,.483,.762,.561
288,Chris Webber\webbech01,2000-01,27,SAC,NBA,11.0,4.9,4.9,70,70,40.5,11.2,23.4,11.2,23.0,0.0,0.4,4.6,6.6,2.6,8.5,11.1,4.2,1.3,1.7,2.8,3.2,27.1,.481,.488,.071,.481,.703,.516
289,Kareem Abdul-Jabbar\abdulka01,1982-83,35,LAL,NBA,10.9,3.8,3.8,79,79,32.3,9.1,15.5,9.1,15.5,0.0,0.0,3.5,4.7,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8,.588,.589,.000,.588,.749,.619
290,LaMarcus Aldridge\aldrila01,2017-18,32,SAS,NBA,10.9,3.3,3.3,75,75,33.5,9.2,18.0,8.8,16.7,0.4,1.2,4.5,5.3,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,.510,.526,.293,.520,.837,.570
291,Kobe Bryant\bryanko01,2012-13,34,LAL,NBA,10.9,5.1,4.7,78,78,38.6,9.5,20.4,7.8,15.2,1.7,5.2,6.7,8.0,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,27.3,.463,.510,.324,.504,.839,.570
292,Tim Duncan\duncati01,2009-10,33,SAS,NBA,10.9,4.7,5.6,78,77,31.3,7.2,13.9,7.2,13.7,0.0,0.1,3.5,4.8,2.8,7.3,10.1,3.2,0.6,1.5,1.8,1.9,17.9,.518,.522,.182,.519,.725,.560
293,Julius Erving\ervinju01,1982-83,32,PHI,NBA,10.9,5.1,6.3,72,72,33.6,8.4,16.3,8.4,16.2,0.0,0.1,4.6,6.0,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4,.517,.518,.286,.518,.759,.566
294,Patrick Ewing\ewingpa01,1988-89,26,NYK,NBA,10.9,4.9,4.7,80,80,36.2,9.1,16.0,9.1,16.0,0.0,0.1,4.5,6.1,2.7,6.6,9.3,2.4,1.5,3.5,3.3,3.9,22.7,.567,.570,.000,.567,.746,.607
295,Magic Johnson\johnsma02,1987-88,28,LAL,NBA,10.9,4.9,5.3,72,70,36.6,6.8,13.8,6.7,13.1,0.2,0.8,5.8,6.8,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6,.492,.510,.196,.497,.853,.581
296,Steve Nash\nashst01,2004-05,30,PHO,NBA,10.9,2.4,1.7,75,75,34.3,5.7,11.4,4.5,8.5,1.3,2.9,2.8,3.2,0.8,2.6,3.3,11.5,1.0,0.1,3.3,1.8,15.5,.502,.526,.431,.557,.887,.606
297,Dirk Nowitzki\nowitdi01,2008-09,30,DAL,NBA,10.9,2.4,1.2,81,81,37.7,9.6,20.0,8.8,17.9,0.8,2.1,6.0,6.7,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,25.9,.479,.493,.359,.498,.890,.564
298,Hakeem Olajuwon\olajuha01,1986-87,24,HOU,NBA,10.9,6.0,6.6,75,75,36.8,9.0,17.8,9.0,17.7,0.0,0.1,5.3,7.6,4.2,7.2,11.4,2.9,1.9,3.4,3.0,3.9,23.4,.508,.509,.200,.509,.702,.554
299,Kareem Abdul-Jabbar\abdulka01,1985-86,38,LAL,NBA,10.8,4.3,4.5,79,79,33.3,9.6,16.9,9.6,16.9,0.0,0.0,4.3,5.6,1.7,4.4,6.1,3.5,0.8,1.6,2.6,3.1,23.4,.564,.565,.000,.564,.765,.603
300,Gilbert Arenas\arenagi01,2006-07,25,WAS,NBA,10.8,5.2,5.0,74,73,39.8,8.7,20.9,6.0,13.0,2.8,7.9,8.2,9.7,0.8,3.7,4.6,6.0,1.9,0.2,3.2,3.4,28.4,.418,.459,.351,.484,.844,.565
301,Charles Barkley\barklch01,1985-86,22,PHI,NBA,10.8,7.3,7.9,80,80,36.9,7.4,13.0,7.2,12.1,0.2,0.9,5.0,7.2,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0,.572,.598,.227,.580,.685,.619
302,Larry Bird\birdla01,1980-81,24,BOS,NBA,10.8,5.8,5.1,82,82,39.5,8.8,18.3,8.5,17.4,0.2,0.9,3.5,4.0,2.3,8.6,10.9,5.5,2.0,0.8,3.5,2.9,21.2,.478,.489,.270,.485,.863,.528
303,Tim Duncan\duncati01,2005-06,29,SAS,NBA,10.8,4.6,4.6,80,80,34.8,7.2,14.8,7.2,14.8,0.0,0.1,4.2,6.7,2.9,8.1,11.0,3.2,0.9,2.0,2.5,2.7,18.6,.484,.485,.400,.485,.629,.523
